sElectionAbbr	lPrecinctHndl	sPrecinctID	lPrecinctPortionHndl	sPrecinctPortion	lDistrictHndl	sElecDistrictID	lSubDistrictHndl	iElecSubDistrict
2014June3 	3546	0004119	3546		921	PK01	924	3
2014June3 	3546	0004119	3546		934	PK05	934	0
2014June3 	3546	0004119	3546		934	PK05	1463	5
2014June3 	3546	0004119	3546		1397	SA024	1397	0
2014June3 	3546	0004119	3546		980	SCC-4	980	0
2014June3 	3546	0004119	3546		980	SCC-4	1473	2
2014June3 	3546	0004119	3546		985	SE002	985	0
2014June3 	3546	0004119	3546		1404	SS013	1404	0
2014June3 	3546	0004119	3546		998	SUS-3	998	0
2014June3 	3546	0004119	3546		998	SUS-3	1000	2
2014June3 	3546	0004119	3546		1038	SUT-02	1038	0
2014June3 	3546	0004119	3546		1311	ZT-856	1311	0
2014June3 	3547	0004120	3547		882	*0	882	0
2014June3 	3547	0004120	3547		1425	*403	1425	0
2014June3 	3547	0004120	3547		901	*515	901	0
2014June3 	3547	0004120	3547		1407	CG017	1407	0
2014June3 	3547	0004120	3547		919	HOSP01	919	0
2014June3 	3547	0004120	3547		921	PK01	921	0
2014June3 	3547	0004120	3547		921	PK01	924	3
2014June3 	3547	0004120	3547		934	PK05	934	0
2014June3 	3547	0004120	3547		934	PK05	1463	5
2014June3 	3547	0004120	3547		1397	SA024	1397	0
2014June3 	3547	0004120	3547		980	SCC-4	980	0
2014June3 	3547	0004120	3547		980	SCC-4	1473	2
2014June3 	3547	0004120	3547		985	SE002	985	0
2014June3 	3547	0004120	3547		1404	SS013	1404	0
2014June3 	3547	0004120	3547		998	SUS-3	998	0
2014June3 	3547	0004120	3547		998	SUS-3	1000	2
2014June3 	3547	0004120	3547		1038	SUT-02	1038	0
2014June3 	3547	0004120	3547		1311	ZT-856	1311	0
2014June3 	3548	0004121	3548		882	*0	882	0
2014June3 	3548	0004121	3548		1425	*403	1425	0
2014June3 	3548	0004121	3548		901	*515	901	0
2014June3 	3548	0004121	3548		1407	CG017	1407	0
2014June3 	3548	0004121	3548		919	HOSP01	919	0
2014June3 	3548	0004121	3548		921	PK01	921	0
2014June3 	3548	0004121	3548		921	PK01	924	3
2014June3 	3548	0004121	3548		934	PK05	934	0
2014June3 	3548	0004121	3548		934	PK05	1463	5
2014June3 	3548	0004121	3548		1397	SA024	1397	0
2014June3 	3548	0004121	3548		967	SCC-1	967	0
2014June3 	3548	0004121	3548		985	SE002	985	0
2014June3 	3548	0004121	3548		988	SHS-3	988	0
2014June3 	3548	0004121	3548		1404	SS013	1404	0
2014June3 	3548	0004121	3548		1035	SUS-X	1035	0
2014June3 	3548	0004121	3548		1037	SUT-01	1037	0
2014June3 	3548	0004121	3548		1311	ZT-856	1311	0
2014June3 	3549	0004122	3549		882	*0	882	0
2014June3 	3549	0004122	3549		1427	*405	1427	0
2014June3 	3549	0004122	3549		901	*515	901	0
2014June3 	3549	0004122	3549		1407	CG017	1407	0
2014June3 	3549	0004122	3549		921	PK01	921	0
2014June3 	3549	0004122	3549		921	PK01	923	2
2014June3 	3549	0004122	3549		934	PK05	934	0
2014June3 	3549	0004122	3549		934	PK05	1463	5
2014June3 	3549	0004122	3549		1397	SA024	1397	0
2014June3 	3549	0004122	3549		967	SCC-1	967	0
2014June3 	3549	0004122	3549		985	SE002	985	0
2014June3 	3549	0004122	3549		988	SHS-3	988	0
2014June3 	3549	0004122	3549		1404	SS013	1404	0
2014June3 	3549	0004122	3549		1015	SUS-E	1015	0
2014June3 	3549	0004122	3549		1038	SUT-02	1038	0
2014June3 	3549	0004122	3549		1278	ZT-823	1278	0
2014June3 	3550	0004123	3550		882	*0	882	0
2014June3 	3550	0004123	3550		1427	*405	1427	0
2014June3 	3550	0004123	3550		901	*515	901	0
2014June3 	3550	0004123	3550		1407	CG017	1407	0
2014June3 	3550	0004123	3550		919	HOSP01	919	0
2014June3 	3550	0004123	3550		921	PK01	921	0
2014June3 	3550	0004123	3550		921	PK01	924	3
2014June3 	3550	0004123	3550		934	PK05	934	0
2014June3 	3550	0004123	3550		934	PK05	1463	5
2014June3 	3550	0004123	3550		1397	SA024	1397	0
2014June3 	3550	0004123	3550		967	SCC-1	967	0
2014June3 	3550	0004123	3550		985	SE002	985	0
2014June3 	3550	0004123	3550		988	SHS-3	988	0
2014June3 	3550	0004123	3550		1404	SS013	1404	0
2014June3 	3550	0004123	3550		1035	SUS-X	1035	0
2014June3 	3550	0004123	3550		1038	SUT-02	1038	0
2014June3 	3550	0004123	3550		1301	ZT-846	1301	0
2014June3 	3551	0004126	3551		882	*0	882	0
2014June3 	3551	0004126	3551		1427	*405	1427	0
2014June3 	3551	0004126	3551		901	*515	901	0
2014June3 	3551	0004126	3551		1407	CG017	1407	0
2014June3 	3551	0004126	3551		921	PK01	921	0
2014June3 	3551	0004126	3551		921	PK01	923	2
2014June3 	3551	0004126	3551		934	PK05	934	0
2014June3 	3551	0004126	3551		934	PK05	1463	5
2014June3 	3551	0004126	3551		1397	SA024	1397	0
2014June3 	3551	0004126	3551		967	SCC-1	967	0
2014June3 	3551	0004126	3551		985	SE002	985	0
2014June3 	3551	0004126	3551		988	SHS-3	988	0
2014June3 	3551	0004126	3551		1404	SS013	1404	0
2014June3 	3551	0004126	3551		1015	SUS-E	1015	0
2014June3 	3551	0004126	3551		1038	SUT-02	1038	0
2014June3 	3551	0004126	3551		1296	ZT-841	1296	0
2014June3 	3551	0004126	3551		1297	ZT-842	1297	0
2014June3 	3552	0004127	3552		882	*0	882	0
2014June3 	3552	0004127	3552		1427	*405	1427	0
2014June3 	3552	0004127	3552		901	*515	901	0
2014June3 	3552	0004127	3552		1407	CG017	1407	0
2014June3 	3552	0004127	3552		921	PK01	921	0
2014June3 	3552	0004127	3552		921	PK01	923	2
2014June3 	3552	0004127	3552		934	PK05	934	0
2014June3 	3552	0004127	3552		934	PK05	1463	5
2014June3 	3552	0004127	3552		1397	SA024	1397	0
2014June3 	3552	0004127	3552		967	SCC-1	967	0
2014June3 	3552	0004127	3552		985	SE002	985	0
2014June3 	3552	0004127	3552		988	SHS-3	988	0
2014June3 	3552	0004127	3552		1404	SS013	1404	0
2014June3 	3552	0004127	3552		1015	SUS-E	1015	0
2014June3 	3552	0004127	3552		1038	SUT-02	1038	0
2014June3 	3552	0004127	3552		1296	ZT-841	1296	0
2014June3 	3552	0004127	3552		1297	ZT-842	1297	0
2014June3 	3553	0004128	3553		882	*0	882	0
2014June3 	3553	0004128	3553		1427	*405	1427	0
2014June3 	3553	0004128	3553		901	*515	901	0
2014June3 	3553	0004128	3553		1407	CG017	1407	0
2014June3 	3553	0004128	3553		921	PK01	921	0
2014June3 	3553	0004128	3553		921	PK01	923	2
2014June3 	3553	0004128	3553		934	PK05	934	0
2014June3 	3553	0004128	3553		934	PK05	1463	5
2014June3 	3553	0004128	3553		1397	SA024	1397	0
2014June3 	3553	0004128	3553		967	SCC-1	967	0
2014June3 	3553	0004128	3553		985	SE002	985	0
2014June3 	3553	0004128	3553		988	SHS-3	988	0
2014June3 	3553	0004128	3553		1404	SS013	1404	0
2014June3 	3553	0004128	3553		1015	SUS-E	1015	0
2014June3 	3553	0004128	3553		1038	SUT-02	1038	0
2014June3 	3553	0004128	3553		1296	ZT-841	1296	0
2014June3 	3554	0004129	3554		882	*0	882	0
2014June3 	3554	0004129	3554		1425	*403	1425	0
2014June3 	3554	0004129	3554		901	*515	901	0
2014June3 	3554	0004129	3554		1407	CG017	1407	0
2014June3 	3554	0004129	3554		921	PK01	921	0
2014June3 	3554	0004129	3554		921	PK01	924	3
2014June3 	3554	0004129	3554		934	PK05	934	0
2014June3 	3554	0004129	3554		934	PK05	1463	5
2014June3 	3554	0004129	3554		1397	SA024	1397	0
2014June3 	3554	0004129	3554		980	SCC-4	980	0
2014June3 	3554	0004129	3554		980	SCC-4	1473	2
2014June3 	3554	0004129	3554		985	SE002	985	0
2014June3 	3554	0004129	3554		1404	SS013	1404	0
2014June3 	3554	0004129	3554		998	SUS-3	998	0
2014June3 	3554	0004129	3554		998	SUS-3	1000	2
2014June3 	3554	0004129	3554		1038	SUT-02	1038	0
2014June3 	3554	0004129	3554		1306	ZT-851	1306	0
2014June3 	3555	0004130	3555		882	*0	882	0
2014June3 	3555	0004130	3555		1425	*403	1425	0
2014June3 	3555	0004130	3555		901	*515	901	0
2014June3 	3555	0004130	3555		1407	CG017	1407	0
2014June3 	3555	0004130	3555		921	PK01	921	0
2014June3 	3555	0004130	3555		921	PK01	924	3
2014June3 	3555	0004130	3555		934	PK05	934	0
2014June3 	3555	0004130	3555		934	PK05	1463	5
2014June3 	3555	0004130	3555		1397	SA024	1397	0
2014June3 	3555	0004130	3555		980	SCC-4	980	0
2014June3 	3555	0004130	3555		980	SCC-4	1473	2
2014June3 	3555	0004130	3555		985	SE002	985	0
2014June3 	3555	0004130	3555		1404	SS013	1404	0
2014June3 	3555	0004130	3555		998	SUS-3	998	0
2014June3 	3555	0004130	3555		998	SUS-3	1000	2
2014June3 	3555	0004130	3555		1038	SUT-02	1038	0
2014June3 	3555	0004130	3555		1305	ZT-850	1305	0
2014June3 	3556	0004131	3556		882	*0	882	0
2014June3 	3556	0004131	3556		1427	*405	1427	0
2014June3 	3556	0004131	3556		901	*515	901	0
2014June3 	3556	0004131	3556		1407	CG017	1407	0
2014June3 	3556	0004131	3556		919	HOSP01	919	0
2014June3 	3556	0004131	3556		921	PK01	921	0
2014June3 	3556	0004131	3556		921	PK01	924	3
2014June3 	3556	0004131	3556		934	PK05	934	0
2014June3 	3556	0004131	3556		934	PK05	1463	5
2014June3 	3556	0004131	3556		1397	SA024	1397	0
2014June3 	3556	0004131	3556		967	SCC-1	967	0
2014June3 	3556	0004131	3556		985	SE002	985	0
2014June3 	3556	0004131	3556		988	SHS-3	988	0
2014June3 	3556	0004131	3556		1404	SS013	1404	0
2014June3 	3556	0004131	3556		1035	SUS-X	1035	0
2014June3 	3556	0004131	3556		1037	SUT-01	1037	0
2014June3 	3556	0004131	3556		1319	ZT-864	1319	0
2014June3 	3557	0004132	3557		882	*0	882	0
2014June3 	3557	0004132	3557		1425	*403	1425	0
2014June3 	3557	0004132	3557		901	*515	901	0
2014June3 	3557	0004132	3557		1407	CG017	1407	0
2014June3 	3557	0004132	3557		921	PK01	921	0
2014June3 	3557	0004132	3557		921	PK01	924	3
2014June3 	3557	0004132	3557		934	PK05	934	0
2014June3 	3557	0004132	3557		934	PK05	1463	5
2014June3 	3557	0004132	3557		1397	SA024	1397	0
2014June3 	3557	0004132	3557		980	SCC-4	980	0
2014June3 	3557	0004132	3557		980	SCC-4	1473	2
2014June3 	3557	0004132	3557		985	SE002	985	0
2014June3 	3557	0004132	3557		1404	SS013	1404	0
2014June3 	3557	0004132	3557		998	SUS-3	998	0
2014June3 	3557	0004132	3557		998	SUS-3	1000	2
2014June3 	3557	0004132	3557		1038	SUT-02	1038	0
2014June3 	3557	0004132	3557		1305	ZT-850	1305	0
2014June3 	3558	0004133	3558		882	*0	882	0
2014June3 	3558	0004133	3558		1427	*405	1427	0
2014June3 	3558	0004133	3558		901	*515	901	0
2014June3 	3558	0004133	3558		1407	CG017	1407	0
2014June3 	3558	0004133	3558		919	HOSP01	919	0
2014June3 	3558	0004133	3558		921	PK01	921	0
2014June3 	3558	0004133	3558		921	PK01	924	3
2014June3 	3558	0004133	3558		934	PK05	934	0
2014June3 	3558	0004133	3558		934	PK05	1463	5
2014June3 	3558	0004133	3558		1397	SA024	1397	0
2014June3 	3558	0004133	3558		967	SCC-1	967	0
2014June3 	3558	0004133	3558		985	SE002	985	0
2014June3 	3558	0004133	3558		988	SHS-3	988	0
2014June3 	3558	0004133	3558		1404	SS013	1404	0
2014June3 	3558	0004133	3558		1035	SUS-X	1035	0
2014June3 	3558	0004133	3558		1037	SUT-01	1037	0
2014June3 	3558	0004133	3558		1319	ZT-864	1319	0
2014June3 	3559	0004136	3559		882	*0	882	0
2014June3 	3559	0004136	3559		1427	*405	1427	0
2014June3 	3559	0004136	3559		901	*515	901	0
2014June3 	3559	0004136	3559		1407	CG017	1407	0
2014June3 	3559	0004136	3559		919	HOSP01	919	0
2014June3 	3559	0004136	3559		921	PK01	921	0
2014June3 	3559	0004136	3559		921	PK01	924	3
2014June3 	3559	0004136	3559		934	PK05	934	0
2014June3 	3559	0004136	3559		934	PK05	1463	5
2014June3 	3559	0004136	3559		1397	SA024	1397	0
2014June3 	3559	0004136	3559		967	SCC-1	967	0
2014June3 	3559	0004136	3559		985	SE002	985	0
2014June3 	3559	0004136	3559		988	SHS-3	988	0
2014June3 	3559	0004136	3559		1404	SS013	1404	0
2014June3 	3559	0004136	3559		1035	SUS-X	1035	0
2014June3 	3559	0004136	3559		1037	SUT-01	1037	0
2014June3 	3559	0004136	3559		1318	ZT-863	1318	0
2014June3 	3560	0004137	3560		882	*0	882	0
2014June3 	3560	0004137	3560		1425	*403	1425	0
2014June3 	3560	0004137	3560		901	*515	901	0
2014June3 	3560	0004137	3560		1407	CG017	1407	0
2014June3 	3560	0004137	3560		919	HOSP01	919	0
2014June3 	3560	0004137	3560		921	PK01	921	0
2014June3 	3560	0004137	3560		921	PK01	924	3
2014June3 	3560	0004137	3560		934	PK05	934	0
2014June3 	3560	0004137	3560		934	PK05	1461	3
2014June3 	3560	0004137	3560		1397	SA024	1397	0
2014June3 	3560	0004137	3560		967	SCC-1	967	0
2014June3 	3560	0004137	3560		985	SE002	985	0
2014June3 	3560	0004137	3560		988	SHS-3	988	0
2014June3 	3560	0004137	3560		1404	SS013	1404	0
2014June3 	3560	0004137	3560		1035	SUS-X	1035	0
2014June3 	3560	0004137	3560		1037	SUT-01	1037	0
2014June3 	3560	0004137	3560		1296	ZT-841	1296	0
2014June3 	3561	0004138	3561		882	*0	882	0
2014June3 	3561	0004138	3561		1427	*405	1427	0
2014June3 	3561	0004138	3561		901	*515	901	0
2014June3 	3561	0004138	3561		1407	CG017	1407	0
2014June3 	3561	0004138	3561		919	HOSP01	919	0
2014June3 	3561	0004138	3561		921	PK01	921	0
2014June3 	3561	0004138	3561		921	PK01	923	2
2014June3 	3561	0004138	3561		934	PK05	934	0
2014June3 	3561	0004138	3561		934	PK05	1463	5
2014June3 	3561	0004138	3561		1397	SA024	1397	0
2014June3 	3561	0004138	3561		967	SCC-1	967	0
2014June3 	3561	0004138	3561		985	SE002	985	0
2014June3 	3561	0004138	3561		988	SHS-3	988	0
2014June3 	3561	0004138	3561		1404	SS013	1404	0
2014June3 	3561	0004138	3561		1015	SUS-E	1015	0
2014June3 	3561	0004138	3561		1038	SUT-02	1038	0
2014June3 	3561	0004138	3561		1298	ZT-843	1298	0
2014June3 	3562	0004139	3562		882	*0	882	0
2014June3 	3562	0004139	3562		1425	*403	1425	0
2014June3 	3562	0004139	3562		901	*515	901	0
2014June3 	3562	0004139	3562		1407	CG017	1407	0
2014June3 	3562	0004139	3562		921	PK01	921	0
2014June3 	3562	0004139	3562		921	PK01	924	3
2014June3 	3562	0004139	3562		934	PK05	934	0
2014June3 	3562	0004139	3562		934	PK05	1463	5
2014June3 	3562	0004139	3562		1397	SA024	1397	0
2014June3 	3562	0004139	3562		980	SCC-4	980	0
2014June3 	3562	0004139	3562		980	SCC-4	1473	2
2014June3 	3562	0004139	3562		985	SE002	985	0
2014June3 	3562	0004139	3562		1404	SS013	1404	0
2014June3 	3562	0004139	3562		998	SUS-3	998	0
2014June3 	3562	0004139	3562		998	SUS-3	1000	2
2014June3 	3562	0004139	3562		1038	SUT-02	1038	0
2014June3 	3562	0004139	3562		1308	ZT-853	1308	0
2014June3 	3563	0004140	3563		882	*0	882	0
2014June3 	3563	0004140	3563		1425	*403	1425	0
2014June3 	3563	0004140	3563		901	*515	901	0
2014June3 	3563	0004140	3563		1407	CG017	1407	0
2014June3 	3563	0004140	3563		921	PK01	921	0
2014June3 	3563	0004140	3563		921	PK01	924	3
2014June3 	3563	0004140	3563		934	PK05	934	0
2014June3 	3563	0004140	3563		934	PK05	1463	5
2014June3 	3563	0004140	3563		1397	SA024	1397	0
2014June3 	3563	0004140	3563		980	SCC-4	980	0
2014June3 	3563	0004140	3563		980	SCC-4	1473	2
2014June3 	3563	0004140	3563		985	SE002	985	0
2014June3 	3563	0004140	3563		1404	SS013	1404	0
2014June3 	3563	0004140	3563		998	SUS-3	998	0
2014June3 	3563	0004140	3563		998	SUS-3	1000	2
2014June3 	3563	0004140	3563		1038	SUT-02	1038	0
2014June3 	3563	0004140	3563		1308	ZT-853	1308	0
2014June3 	3564	0004141	3564		882	*0	882	0
2014June3 	3564	0004141	3564		1425	*403	1425	0
2014June3 	3564	0004141	3564		901	*515	901	0
2014June3 	3564	0004141	3564		1407	CG017	1407	0
2014June3 	3564	0004141	3564		921	PK01	921	0
2014June3 	3564	0004141	3564		921	PK01	924	3
2014June3 	3564	0004141	3564		934	PK05	934	0
2014June3 	3564	0004141	3564		934	PK05	1463	5
2014June3 	3564	0004141	3564		1397	SA024	1397	0
2014June3 	3564	0004141	3564		980	SCC-4	980	0
2014June3 	3564	0004141	3564		980	SCC-4	1473	2
2014June3 	3564	0004141	3564		985	SE002	985	0
2014June3 	3564	0004141	3564		1404	SS013	1404	0
2014June3 	3564	0004141	3564		998	SUS-3	998	0
2014June3 	3564	0004141	3564		998	SUS-3	1000	2
2014June3 	3564	0004141	3564		1038	SUT-02	1038	0
2014June3 	3564	0004141	3564		1306	ZT-851	1306	0
2014June3 	3565	0004142	3565		882	*0	882	0
2014June3 	3565	0004142	3565		1425	*403	1425	0
2014June3 	3565	0004142	3565		901	*515	901	0
2014June3 	3565	0004142	3565		1407	CG017	1407	0
2014June3 	3565	0004142	3565		921	PK01	921	0
2014June3 	3565	0004142	3565		921	PK01	924	3
2014June3 	3565	0004142	3565		934	PK05	934	0
2014June3 	3565	0004142	3565		934	PK05	1463	5
2014June3 	3565	0004142	3565		1397	SA024	1397	0
2014June3 	3565	0004142	3565		980	SCC-4	980	0
2014June3 	3565	0004142	3565		980	SCC-4	1473	2
2014June3 	3565	0004142	3565		985	SE002	985	0
2014June3 	3565	0004142	3565		1404	SS013	1404	0
2014June3 	3565	0004142	3565		998	SUS-3	998	0
2014June3 	3565	0004142	3565		998	SUS-3	1000	2
2014June3 	3565	0004142	3565		1038	SUT-02	1038	0
2014June3 	3565	0004142	3565		1308	ZT-853	1308	0
2014June3 	3566	0004143	3566		882	*0	882	0
2014June3 	3566	0004143	3566		1427	*405	1427	0
2014June3 	3566	0004143	3566		901	*515	901	0
2014June3 	3566	0004143	3566		1407	CG017	1407	0
2014June3 	3566	0004143	3566		919	HOSP01	919	0
2014June3 	3566	0004143	3566		921	PK01	921	0
2014June3 	3566	0004143	3566		921	PK01	924	3
2014June3 	3566	0004143	3566		934	PK05	934	0
2014June3 	3566	0004143	3566		934	PK05	1463	5
2014June3 	3566	0004143	3566		1397	SA024	1397	0
2014June3 	3566	0004143	3566		967	SCC-1	967	0
2014June3 	3566	0004143	3566		985	SE002	985	0
2014June3 	3566	0004143	3566		988	SHS-3	988	0
2014June3 	3566	0004143	3566		1404	SS013	1404	0
2014June3 	3566	0004143	3566		1035	SUS-X	1035	0
2014June3 	3566	0004143	3566		1037	SUT-01	1037	0
2014June3 	3566	0004143	3566		1319	ZT-864	1319	0
2014June3 	3567	0004144	3567		882	*0	882	0
2014June3 	3567	0004144	3567		1427	*405	1427	0
2014June3 	3567	0004144	3567		901	*515	901	0
2014June3 	3567	0004144	3567		1407	CG017	1407	0
2014June3 	3567	0004144	3567		921	PK01	921	0
2014June3 	3567	0004144	3567		921	PK01	923	2
2014June3 	3567	0004144	3567		934	PK05	934	0
2014June3 	3567	0004144	3567		934	PK05	1463	5
2014June3 	3567	0004144	3567		1397	SA024	1397	0
2014June3 	3567	0004144	3567		980	SCC-4	980	0
2014June3 	3567	0004144	3567		980	SCC-4	1473	2
2014June3 	3567	0004144	3567		985	SE002	985	0
2014June3 	3567	0004144	3567		1404	SS013	1404	0
2014June3 	3567	0004144	3567		998	SUS-3	998	0
2014June3 	3567	0004144	3567		998	SUS-3	1000	2
2014June3 	3567	0004144	3567		1038	SUT-02	1038	0
2014June3 	3567	0004144	3567		1295	ZT-840	1295	0
2014June3 	3568	0004146	3568		882	*0	882	0
2014June3 	3568	0004146	3568		1427	*405	1427	0
2014June3 	3568	0004146	3568		901	*515	901	0
2014June3 	3568	0004146	3568		1407	CG017	1407	0
2014June3 	3568	0004146	3568		921	PK01	921	0
2014June3 	3568	0004146	3568		921	PK01	923	2
2014June3 	3568	0004146	3568		934	PK05	934	0
2014June3 	3568	0004146	3568		934	PK05	1463	5
2014June3 	3568	0004146	3568		1397	SA024	1397	0
2014June3 	3568	0004146	3568		967	SCC-1	967	0
2014June3 	3568	0004146	3568		985	SE002	985	0
2014June3 	3568	0004146	3568		988	SHS-3	988	0
2014June3 	3568	0004146	3568		1404	SS013	1404	0
2014June3 	3568	0004146	3568		1015	SUS-E	1015	0
2014June3 	3568	0004146	3568		1038	SUT-02	1038	0
2014June3 	3568	0004146	3568		1304	ZT-849	1304	0
2014June3 	3569	0004147	3569		882	*0	882	0
2014June3 	3569	0004147	3569		1427	*405	1427	0
2014June3 	3569	0004147	3569		901	*515	901	0
2014June3 	3569	0004147	3569		1407	CG017	1407	0
2014June3 	3569	0004147	3569		921	PK01	921	0
2014June3 	3569	0004147	3569		921	PK01	923	2
2014June3 	3569	0004147	3569		934	PK05	934	0
2014June3 	3569	0004147	3569		934	PK05	1463	5
2014June3 	3569	0004147	3569		1397	SA024	1397	0
2014June3 	3569	0004147	3569		967	SCC-1	967	0
2014June3 	3569	0004147	3569		985	SE002	985	0
2014June3 	3569	0004147	3569		988	SHS-3	988	0
2014June3 	3569	0004147	3569		1404	SS013	1404	0
2014June3 	3569	0004147	3569		1015	SUS-E	1015	0
2014June3 	3569	0004147	3569		1038	SUT-02	1038	0
2014June3 	3569	0004147	3569		1304	ZT-849	1304	0
2014June3 	3570	0004148	3570		882	*0	882	0
2014June3 	3570	0004148	3570		1427	*405	1427	0
2014June3 	3570	0004148	3570		901	*515	901	0
2014June3 	3570	0004148	3570		1407	CG017	1407	0
2014June3 	3570	0004148	3570		921	PK01	921	0
2014June3 	3570	0004148	3570		921	PK01	923	2
2014June3 	3570	0004148	3570		934	PK05	934	0
2014June3 	3570	0004148	3570		934	PK05	1463	5
2014June3 	3570	0004148	3570		1397	SA024	1397	0
2014June3 	3570	0004148	3570		967	SCC-1	967	0
2014June3 	3570	0004148	3570		985	SE002	985	0
2014June3 	3570	0004148	3570		988	SHS-3	988	0
2014June3 	3570	0004148	3570		1404	SS013	1404	0
2014June3 	3570	0004148	3570		1015	SUS-E	1015	0
2014June3 	3570	0004148	3570		1038	SUT-02	1038	0
2014June3 	3570	0004148	3570		1304	ZT-849	1304	0
2014June3 	3571	0004149	3571		882	*0	882	0
2014June3 	3571	0004149	3571		1427	*405	1427	0
2014June3 	3571	0004149	3571		901	*515	901	0
2014June3 	3571	0004149	3571		1407	CG017	1407	0
2014June3 	3571	0004149	3571		921	PK01	921	0
2014June3 	3571	0004149	3571		921	PK01	923	2
2014June3 	3571	0004149	3571		934	PK05	934	0
2014June3 	3571	0004149	3571		934	PK05	1463	5
2014June3 	3571	0004149	3571		1397	SA024	1397	0
2014June3 	3571	0004149	3571		967	SCC-1	967	0
2014June3 	3571	0004149	3571		985	SE002	985	0
2014June3 	3571	0004149	3571		988	SHS-3	988	0
2014June3 	3571	0004149	3571		1404	SS013	1404	0
2014June3 	3571	0004149	3571		1015	SUS-E	1015	0
2014June3 	3571	0004149	3571		1038	SUT-02	1038	0
2014June3 	3571	0004149	3571		1296	ZT-841	1296	0
2014June3 	3572	0004150	3572		882	*0	882	0
2014June3 	3572	0004150	3572		1427	*405	1427	0
2014June3 	3572	0004150	3572		901	*515	901	0
2014June3 	3572	0004150	3572		1407	CG017	1407	0
2014June3 	3572	0004150	3572		921	PK01	921	0
2014June3 	3572	0004150	3572		921	PK01	923	2
2014June3 	3572	0004150	3572		934	PK05	934	0
2014June3 	3572	0004150	3572		934	PK05	1463	5
2014June3 	3572	0004150	3572		1397	SA024	1397	0
2014June3 	3572	0004150	3572		967	SCC-1	967	0
2014June3 	3572	0004150	3572		985	SE002	985	0
2014June3 	3572	0004150	3572		988	SHS-3	988	0
2014June3 	3572	0004150	3572		1404	SS013	1404	0
2014June3 	3572	0004150	3572		1015	SUS-E	1015	0
2014June3 	3572	0004150	3572		1038	SUT-02	1038	0
2014June3 	3572	0004150	3572		1296	ZT-841	1296	0
2014June3 	3572	0004150	3572		1297	ZT-842	1297	0
2014June3 	3573	0004152	3573		882	*0	882	0
2014June3 	3573	0004152	3573		1427	*405	1427	0
2014June3 	3573	0004152	3573		901	*515	901	0
2014June3 	3573	0004152	3573		1407	CG017	1407	0
2014June3 	3573	0004152	3573		919	HOSP01	919	0
2014June3 	3573	0004152	3573		921	PK01	921	0
2014June3 	3573	0004152	3573		921	PK01	923	2
2014June3 	3573	0004152	3573		934	PK05	934	0
2014June3 	3573	0004152	3573		934	PK05	1463	5
2014June3 	3573	0004152	3573		1397	SA024	1397	0
2014June3 	3573	0004152	3573		967	SCC-1	967	0
2014June3 	3573	0004152	3573		985	SE002	985	0
2014June3 	3573	0004152	3573		988	SHS-3	988	0
2014June3 	3573	0004152	3573		1404	SS013	1404	0
2014June3 	3573	0004152	3573		1015	SUS-E	1015	0
2014June3 	3573	0004152	3573		1038	SUT-02	1038	0
2014June3 	3573	0004152	3573		1300	ZT-845	1300	0
2014June3 	3574	0004153	3574		882	*0	882	0
2014June3 	3574	0004153	3574		1427	*405	1427	0
2014June3 	3574	0004153	3574		901	*515	901	0
2014June3 	3574	0004153	3574		1407	CG017	1407	0
2014June3 	3574	0004153	3574		919	HOSP01	919	0
2014June3 	3574	0004153	3574		921	PK01	921	0
2014June3 	3574	0004153	3574		921	PK01	923	2
2014June3 	3574	0004153	3574		934	PK05	934	0
2014June3 	3574	0004153	3574		934	PK05	1463	5
2014June3 	3574	0004153	3574		1397	SA024	1397	0
2014June3 	3574	0004153	3574		967	SCC-1	967	0
2014June3 	3574	0004153	3574		985	SE002	985	0
2014June3 	3574	0004153	3574		988	SHS-3	988	0
2014June3 	3574	0004153	3574		1404	SS013	1404	0
2014June3 	3574	0004153	3574		1015	SUS-E	1015	0
2014June3 	3574	0004153	3574		1038	SUT-02	1038	0
2014June3 	3574	0004153	3574		1300	ZT-845	1300	0
2014June3 	3575	0004154	3575		882	*0	882	0
2014June3 	3575	0004154	3575		1427	*405	1427	0
2014June3 	3575	0004154	3575		901	*515	901	0
2014June3 	3575	0004154	3575		1407	CG017	1407	0
2014June3 	3575	0004154	3575		919	HOSP01	919	0
2014June3 	3575	0004154	3575		921	PK01	921	0
2014June3 	3575	0004154	3575		921	PK01	923	2
2014June3 	3575	0004154	3575		934	PK05	934	0
2014June3 	3575	0004154	3575		934	PK05	1463	5
2014June3 	3575	0004154	3575		1397	SA024	1397	0
2014June3 	3575	0004154	3575		967	SCC-1	967	0
2014June3 	3575	0004154	3575		985	SE002	985	0
2014June3 	3575	0004154	3575		988	SHS-3	988	0
2014June3 	3575	0004154	3575		1404	SS013	1404	0
2014June3 	3575	0004154	3575		1015	SUS-E	1015	0
2014June3 	3575	0004154	3575		1038	SUT-02	1038	0
2014June3 	3575	0004154	3575		1300	ZT-845	1300	0
2014June3 	3576	0004155	3576		882	*0	882	0
2014June3 	3576	0004155	3576		1427	*405	1427	0
2014June3 	3576	0004155	3576		901	*515	901	0
2014June3 	3576	0004155	3576		1407	CG017	1407	0
2014June3 	3576	0004155	3576		919	HOSP01	919	0
2014June3 	3576	0004155	3576		921	PK01	921	0
2014June3 	3576	0004155	3576		921	PK01	923	2
