sElectionAbbr	lPrecinctHndl	sPrecinctID	lPrecinctPorHndl	sPrecinctPortion	lPartyHndl	sPartyAbbr	lTotalRegCount
2014June3 	4148	0001366	4148		23	GRN 	2
2014June3 	4148	0001366	4148		27	LIB 	1
2014June3 	4148	0001366	4148		0	NP  	48
2014June3 	4148	0001366	4148		21	PF  	0
2014June3 	4148	0001366	4148		3	REP 	38
2014June3 	4147	0001367	4147		59	AE  	0
2014June3 	4147	0001367	4147		15	AI  	0
2014June3 	4147	0001367	4147		2	DEM 	0
2014June3 	4147	0001367	4147		23	GRN 	0
2014June3 	4147	0001367	4147		27	LIB 	0
2014June3 	4147	0001367	4147		0	NP  	0
2014June3 	4147	0001367	4147		21	PF  	0
2014June3 	4147	0001367	4147		3	REP 	0
2014June3 	4119	0001368	4119		59	AE  	0
2014June3 	4119	0001368	4119		15	AI  	11
2014June3 	4119	0001368	4119		2	DEM 	282
2014June3 	4119	0001368	4119		23	GRN 	4
2014June3 	4119	0001368	4119		27	LIB 	13
2014June3 	4119	0001368	4119		0	NP  	175
2014June3 	4119	0001368	4119		21	PF  	2
2014June3 	4119	0001368	4119		3	REP 	86
2014June3 	4149	0001369	4149		59	AE  	0
2014June3 	4149	0001369	4149		15	AI  	0
2014June3 	4149	0001369	4149		2	DEM 	0
2014June3 	4149	0001369	4149		23	GRN 	0
2014June3 	4149	0001369	4149		27	LIB 	0
2014June3 	4149	0001369	4149		0	NP  	0
2014June3 	4149	0001369	4149		21	PF  	0
2014June3 	4149	0001369	4149		3	REP 	0
2014June3 	4150	0001370	4150		59	AE  	0
2014June3 	4150	0001370	4150		15	AI  	0
2014June3 	4150	0001370	4150		2	DEM 	5
2014June3 	4150	0001370	4150		23	GRN 	0
2014June3 	4150	0001370	4150		27	LIB 	0
2014June3 	4150	0001370	4150		0	NP  	6
2014June3 	4150	0001370	4150		21	PF  	0
2014June3 	4150	0001370	4150		3	REP 	4
2014June3 	4160	0001371	4160		59	AE  	0
2014June3 	4160	0001371	4160		15	AI  	3
2014June3 	4160	0001371	4160		2	DEM 	118
2014June3 	4160	0001371	4160		23	GRN 	1
2014June3 	4160	0001371	4160		27	LIB 	2
2014June3 	4160	0001371	4160		0	NP  	64
2014June3 	4160	0001371	4160		21	PF  	0
2014June3 	4160	0001371	4160		3	REP 	48
2014June3 	4105	0001380	4105		59	AE  	0
2014June3 	4105	0001380	4105		15	AI  	3
2014June3 	4105	0001380	4105		2	DEM 	21
2014June3 	4105	0001380	4105		23	GRN 	1
2014June3 	4105	0001380	4105		27	LIB 	0
2014June3 	4105	0001380	4105		0	NP  	6
2014June3 	4105	0001380	4105		21	PF  	0
2014June3 	4105	0001380	4105		3	REP 	9
2014June3 	4173	0001398	4173		59	AE  	0
2014June3 	4173	0001398	4173		15	AI  	10
2014June3 	4173	0001398	4173		2	DEM 	199
2014June3 	4173	0001398	4173		23	GRN 	1
2014June3 	4173	0001398	4173		27	LIB 	4
2014June3 	4173	0001398	4173		0	NP  	168
2014June3 	4173	0001398	4173		21	PF  	10
2014June3 	4173	0001398	4173		3	REP 	137
2014June3 	4172	0001399	4172		59	AE  	0
2014June3 	4172	0001399	4172		15	AI  	12
2014June3 	4172	0001399	4172		2	DEM 	311
2014June3 	4172	0001399	4172		23	GRN 	3
2014June3 	4172	0001399	4172		27	LIB 	4
2014June3 	4172	0001399	4172		0	NP  	170
2014June3 	4172	0001399	4172		21	PF  	3
2014June3 	4172	0001399	4172		3	REP 	96
2014June3 	2411	0001401	2411		59	AE  	0
2014June3 	2411	0001401	2411		15	AI  	15
2014June3 	2411	0001401	2411		2	DEM 	362
2014June3 	2411	0001401	2411		23	GRN 	2
2014June3 	2411	0001401	2411		27	LIB 	3
2014June3 	2411	0001401	2411		0	NP  	191
2014June3 	2411	0001401	2411		21	PF  	1
2014June3 	2411	0001401	2411		3	REP 	123
2014June3 	2412	0001402	2412		59	AE  	0
2014June3 	2412	0001402	2412		15	AI  	12
2014June3 	2412	0001402	2412		2	DEM 	241
2014June3 	2412	0001402	2412		23	GRN 	4
2014June3 	2412	0001402	2412		27	LIB 	3
2014June3 	2412	0001402	2412		0	NP  	120
2014June3 	2412	0001402	2412		21	PF  	4
2014June3 	2412	0001402	2412		3	REP 	100
2014June3 	2413	0001403	2413		59	AE  	0
2014June3 	2413	0001403	2413		15	AI  	16
2014June3 	2413	0001403	2413		2	DEM 	214
2014June3 	2413	0001403	2413		23	GRN 	2
2014June3 	2413	0001403	2413		27	LIB 	9
2014June3 	2413	0001403	2413		0	NP  	118
2014June3 	2413	0001403	2413		21	PF  	2
2014June3 	2413	0001403	2413		3	REP 	61
2014June3 	2414	0001404	2414		59	AE  	0
2014June3 	2414	0001404	2414		15	AI  	14
2014June3 	2414	0001404	2414		2	DEM 	224
2014June3 	2414	0001404	2414		23	GRN 	1
2014June3 	2414	0001404	2414		27	LIB 	4
2014June3 	2414	0001404	2414		0	NP  	136
2014June3 	2414	0001404	2414		21	PF  	2
2014June3 	2414	0001404	2414		3	REP 	89
2014June3 	2415	0001405	2415		59	AE  	0
2014June3 	2415	0001405	2415		15	AI  	0
2014June3 	2415	0001405	2415		2	DEM 	0
2014June3 	2415	0001405	2415		23	GRN 	0
2014June3 	2415	0001405	2415		27	LIB 	0
2014June3 	2415	0001405	2415		0	NP  	2
2014June3 	2415	0001405	2415		21	PF  	0
2014June3 	2415	0001405	2415		3	REP 	2
2014June3 	2416	0001406	2416		59	AE  	0
2014June3 	2416	0001406	2416		15	AI  	0
2014June3 	2416	0001406	2416		2	DEM 	4
2014June3 	2416	0001406	2416		23	GRN 	0
2014June3 	2416	0001406	2416		27	LIB 	0
2014June3 	2416	0001406	2416		0	NP  	4
2014June3 	2416	0001406	2416		21	PF  	0
2014June3 	2416	0001406	2416		3	REP 	2
2014June3 	2417	0001407	2417		59	AE  	1
2014June3 	2417	0001407	2417		15	AI  	19
2014June3 	2417	0001407	2417		2	DEM 	282
2014June3 	2417	0001407	2417		23	GRN 	3
2014June3 	2417	0001407	2417		27	LIB 	4
2014June3 	2417	0001407	2417		0	NP  	228
2014June3 	2417	0001407	2417		21	PF  	0
2014June3 	2417	0001407	2417		3	REP 	143
2014June3 	2418	0001408	2418		59	AE  	0
2014June3 	2418	0001408	2418		15	AI  	4
2014June3 	2418	0001408	2418		2	DEM 	136
2014June3 	2418	0001408	2418		23	GRN 	2
2014June3 	2418	0001408	2418		27	LIB 	1
2014June3 	2418	0001408	2418		0	NP  	134
2014June3 	2418	0001408	2418		21	PF  	1
2014June3 	2418	0001408	2418		3	REP 	49
2014June3 	2419	0001409	2419		59	AE  	0
2014June3 	2419	0001409	2419		15	AI  	20
2014June3 	2419	0001409	2419		2	DEM 	342
2014June3 	2419	0001409	2419		23	GRN 	4
2014June3 	2419	0001409	2419		27	LIB 	5
2014June3 	2419	0001409	2419		0	NP  	291
2014June3 	2419	0001409	2419		21	PF  	8
2014June3 	2419	0001409	2419		3	REP 	147
2014June3 	2420	0001410	2420		59	AE  	0
2014June3 	2420	0001410	2420		15	AI  	15
2014June3 	2420	0001410	2420		2	DEM 	207
2014June3 	2420	0001410	2420		23	GRN 	3
2014June3 	2420	0001410	2420		27	LIB 	5
2014June3 	2420	0001410	2420		0	NP  	160
2014June3 	2420	0001410	2420		21	PF  	1
2014June3 	2420	0001410	2420		3	REP 	120
2014June3 	2421	0001411	2421		59	AE  	0
2014June3 	2421	0001411	2421		15	AI  	28
2014June3 	2421	0001411	2421		2	DEM 	365
2014June3 	2421	0001411	2421		23	GRN 	2
2014June3 	2421	0001411	2421		27	LIB 	6
2014June3 	2421	0001411	2421		0	NP  	347
2014June3 	2421	0001411	2421		21	PF  	1
2014June3 	2421	0001411	2421		3	REP 	186
2014June3 	2422	0001412	2422		59	AE  	0
2014June3 	2422	0001412	2422		15	AI  	8
2014June3 	2422	0001412	2422		2	DEM 	262
2014June3 	2422	0001412	2422		23	GRN 	2
2014June3 	2422	0001412	2422		27	LIB 	6
2014June3 	2422	0001412	2422		0	NP  	226
2014June3 	2422	0001412	2422		21	PF  	2
2014June3 	2422	0001412	2422		3	REP 	136
2014June3 	2423	0001413	2423		59	AE  	0
2014June3 	2423	0001413	2423		15	AI  	32
2014June3 	2423	0001413	2423		2	DEM 	357
2014June3 	2423	0001413	2423		23	GRN 	3
2014June3 	2423	0001413	2423		27	LIB 	4
2014June3 	2423	0001413	2423		0	NP  	311
2014June3 	2423	0001413	2423		21	PF  	6
2014June3 	2423	0001413	2423		3	REP 	188
2014June3 	2424	0001414	2424		59	AE  	0
2014June3 	2424	0001414	2424		15	AI  	11
2014June3 	2424	0001414	2424		2	DEM 	316
2014June3 	2424	0001414	2424		23	GRN 	7
2014June3 	2424	0001414	2424		27	LIB 	5
2014June3 	2424	0001414	2424		0	NP  	254
2014June3 	2424	0001414	2424		21	PF  	1
2014June3 	2424	0001414	2424		3	REP 	165
2014June3 	2425	0001415	2425		59	AE  	0
2014June3 	2425	0001415	2425		15	AI  	25
2014June3 	2425	0001415	2425		2	DEM 	369
2014June3 	2425	0001415	2425		23	GRN 	5
2014June3 	2425	0001415	2425		27	LIB 	2
2014June3 	2425	0001415	2425		0	NP  	272
2014June3 	2425	0001415	2425		21	PF  	4
2014June3 	2425	0001415	2425		3	REP 	165
2014June3 	2426	0001416	2426		59	AE  	0
2014June3 	2426	0001416	2426		15	AI  	21
2014June3 	2426	0001416	2426		2	DEM 	347
2014June3 	2426	0001416	2426		23	GRN 	1
2014June3 	2426	0001416	2426		27	LIB 	3
2014June3 	2426	0001416	2426		0	NP  	245
2014June3 	2426	0001416	2426		21	PF  	5
2014June3 	2426	0001416	2426		3	REP 	121
2014June3 	2427	0001417	2427		59	AE  	0
2014June3 	2427	0001417	2427		15	AI  	26
2014June3 	2427	0001417	2427		2	DEM 	289
2014June3 	2427	0001417	2427		23	GRN 	1
2014June3 	2427	0001417	2427		27	LIB 	2
2014June3 	2427	0001417	2427		0	NP  	269
2014June3 	2427	0001417	2427		21	PF  	5
2014June3 	2427	0001417	2427		3	REP 	160
2014June3 	2428	0001418	2428		59	AE  	0
2014June3 	2428	0001418	2428		15	AI  	11
2014June3 	2428	0001418	2428		2	DEM 	292
2014June3 	2428	0001418	2428		23	GRN 	6
2014June3 	2428	0001418	2428		27	LIB 	7
2014June3 	2428	0001418	2428		0	NP  	218
2014June3 	2428	0001418	2428		21	PF  	2
2014June3 	2428	0001418	2428		3	REP 	129
2014June3 	2429	0001419	2429		59	AE  	0
2014June3 	2429	0001419	2429		15	AI  	3
2014June3 	2429	0001419	2429		2	DEM 	246
2014June3 	2429	0001419	2429		23	GRN 	3
2014June3 	2429	0001419	2429		27	LIB 	3
2014June3 	2429	0001419	2429		0	NP  	159
2014June3 	2429	0001419	2429		21	PF  	0
2014June3 	2429	0001419	2429		3	REP 	125
2014June3 	2430	0001420	2430		59	AE  	0
2014June3 	2430	0001420	2430		15	AI  	5
2014June3 	2430	0001420	2430		2	DEM 	108
2014June3 	2430	0001420	2430		23	GRN 	1
2014June3 	2430	0001420	2430		27	LIB 	1
2014June3 	2430	0001420	2430		0	NP  	80
2014June3 	2430	0001420	2430		21	PF  	0
2014June3 	2430	0001420	2430		3	REP 	57
2014June3 	2431	0001421	2431		59	AE  	0
2014June3 	2431	0001421	2431		15	AI  	14
2014June3 	2431	0001421	2431		2	DEM 	317
2014June3 	2431	0001421	2431		23	GRN 	0
2014June3 	2431	0001421	2431		27	LIB 	0
2014June3 	2431	0001421	2431		0	NP  	255
2014June3 	2431	0001421	2431		21	PF  	3
2014June3 	2431	0001421	2431		3	REP 	141
2014June3 	2432	0001422	2432		59	AE  	0
2014June3 	2432	0001422	2432		15	AI  	11
2014June3 	2432	0001422	2432		2	DEM 	218
2014June3 	2432	0001422	2432		23	GRN 	0
2014June3 	2432	0001422	2432		27	LIB 	2
2014June3 	2432	0001422	2432		0	NP  	179
2014June3 	2432	0001422	2432		21	PF  	2
2014June3 	2432	0001422	2432		3	REP 	72
2014June3 	2433	0001423	2433		59	AE  	0
2014June3 	2433	0001423	2433		15	AI  	6
2014June3 	2433	0001423	2433		2	DEM 	127
2014June3 	2433	0001423	2433		23	GRN 	0
2014June3 	2433	0001423	2433		27	LIB 	3
2014June3 	2433	0001423	2433		0	NP  	74
2014June3 	2433	0001423	2433		21	PF  	0
2014June3 	2433	0001423	2433		3	REP 	57
2014June3 	2434	0001424	2434		59	AE  	0
2014June3 	2434	0001424	2434		15	AI  	8
2014June3 	2434	0001424	2434		2	DEM 	172
2014June3 	2434	0001424	2434		23	GRN 	2
2014June3 	2434	0001424	2434		27	LIB 	3
2014June3 	2434	0001424	2434		0	NP  	109
2014June3 	2434	0001424	2434		21	PF  	0
2014June3 	2434	0001424	2434		3	REP 	57
2014June3 	2435	0001425	2435		59	AE  	0
2014June3 	2435	0001425	2435		15	AI  	14
2014June3 	2435	0001425	2435		2	DEM 	378
2014June3 	2435	0001425	2435		23	GRN 	3
2014June3 	2435	0001425	2435		27	LIB 	5
2014June3 	2435	0001425	2435		0	NP  	252
2014June3 	2435	0001425	2435		21	PF  	4
2014June3 	2435	0001425	2435		3	REP 	171
2014June3 	2436	0001426	2436		59	AE  	0
2014June3 	2436	0001426	2436		15	AI  	7
2014June3 	2436	0001426	2436		2	DEM 	203
2014June3 	2436	0001426	2436		23	GRN 	1
2014June3 	2436	0001426	2436		27	LIB 	1
2014June3 	2436	0001426	2436		0	NP  	93
2014June3 	2436	0001426	2436		21	PF  	1
2014June3 	2436	0001426	2436		3	REP 	50
2014June3 	2437	0001427	2437		59	AE  	0
2014June3 	2437	0001427	2437		15	AI  	15
2014June3 	2437	0001427	2437		2	DEM 	302
2014June3 	2437	0001427	2437		23	GRN 	3
2014June3 	2437	0001427	2437		27	LIB 	6
2014June3 	2437	0001427	2437		0	NP  	219
2014June3 	2437	0001427	2437		21	PF  	1
2014June3 	2437	0001427	2437		3	REP 	135
2014June3 	2438	0001428	2438		59	AE  	0
2014June3 	2438	0001428	2438		15	AI  	19
2014June3 	2438	0001428	2438		2	DEM 	432
2014June3 	2438	0001428	2438		23	GRN 	3
2014June3 	2438	0001428	2438		27	LIB 	6
2014June3 	2438	0001428	2438		0	NP  	226
2014June3 	2438	0001428	2438		21	PF  	0
2014June3 	2438	0001428	2438		3	REP 	193
2014June3 	2439	0001429	2439		59	AE  	0
2014June3 	2439	0001429	2439		15	AI  	2
2014June3 	2439	0001429	2439		2	DEM 	20
2014June3 	2439	0001429	2439		23	GRN 	0
2014June3 	2439	0001429	2439		27	LIB 	1
2014June3 	2439	0001429	2439		0	NP  	9
2014June3 	2439	0001429	2439		21	PF  	0
2014June3 	2439	0001429	2439		3	REP 	5
2014June3 	2440	0001430	2440		59	AE  	0
2014June3 	2440	0001430	2440		15	AI  	16
2014June3 	2440	0001430	2440		2	DEM 	252
2014June3 	2440	0001430	2440		23	GRN 	1
2014June3 	2440	0001430	2440		27	LIB 	2
2014June3 	2440	0001430	2440		0	NP  	186
2014June3 	2440	0001430	2440		21	PF  	1
2014June3 	2440	0001430	2440		3	REP 	133
2014June3 	2441	0001431	2441		59	AE  	0
2014June3 	2441	0001431	2441		15	AI  	19
2014June3 	2441	0001431	2441		2	DEM 	360
2014June3 	2441	0001431	2441		23	GRN 	2
2014June3 	2441	0001431	2441		27	LIB 	1
2014June3 	2441	0001431	2441		0	NP  	251
2014June3 	2441	0001431	2441		21	PF  	4
2014June3 	2441	0001431	2441		3	REP 	206
2014June3 	2442	0001432	2442		59	AE  	0
2014June3 	2442	0001432	2442		15	AI  	2
2014June3 	2442	0001432	2442		2	DEM 	20
2014June3 	2442	0001432	2442		23	GRN 	0
2014June3 	2442	0001432	2442		27	LIB 	0
2014June3 	2442	0001432	2442		0	NP  	11
2014June3 	2442	0001432	2442		21	PF  	0
2014June3 	2442	0001432	2442		3	REP 	22
2014June3 	2443	0001433	2443		59	AE  	0
2014June3 	2443	0001433	2443		15	AI  	13
2014June3 	2443	0001433	2443		2	DEM 	301
2014June3 	2443	0001433	2443		23	GRN 	2
2014June3 	2443	0001433	2443		27	LIB 	0
2014June3 	2443	0001433	2443		0	NP  	266
2014June3 	2443	0001433	2443		21	PF  	3
2014June3 	2443	0001433	2443		3	REP 	169
2014June3 	2444	0001434	2444		59	AE  	0
2014June3 	2444	0001434	2444		15	AI  	11
2014June3 	2444	0001434	2444		2	DEM 	286
2014June3 	2444	0001434	2444		23	GRN 	1
2014June3 	2444	0001434	2444		27	LIB 	2
2014June3 	2444	0001434	2444		0	NP  	290
2014June3 	2444	0001434	2444		21	PF  	1
2014June3 	2444	0001434	2444		3	REP 	175
2014June3 	2445	0001435	2445		59	AE  	0
2014June3 	2445	0001435	2445		15	AI  	4
2014June3 	2445	0001435	2445		2	DEM 	281
2014June3 	2445	0001435	2445		23	GRN 	4
2014June3 	2445	0001435	2445		27	LIB 	6
2014June3 	2445	0001435	2445		0	NP  	190
2014June3 	2445	0001435	2445		21	PF  	2
2014June3 	2445	0001435	2445		3	REP 	141
2014June3 	2446	0001436	2446		59	AE  	0
2014June3 	2446	0001436	2446		15	AI  	0
2014June3 	2446	0001436	2446		2	DEM 	25
2014June3 	2446	0001436	2446		23	GRN 	0
2014June3 	2446	0001436	2446		27	LIB 	0
2014June3 	2446	0001436	2446		0	NP  	21
2014June3 	2446	0001436	2446		21	PF  	0
2014June3 	2446	0001436	2446		3	REP 	16
2014June3 	2447	0001437	2447		59	AE  	0
2014June3 	2447	0001437	2447		15	AI  	14
2014June3 	2447	0001437	2447		2	DEM 	235
2014June3 	2447	0001437	2447		23	GRN 	5
2014June3 	2447	0001437	2447		27	LIB 	0
2014June3 	2447	0001437	2447		0	NP  	140
2014June3 	2447	0001437	2447		21	PF  	3
2014June3 	2447	0001437	2447		3	REP 	113
2014June3 	2448	0001438	2448		59	AE  	0
2014June3 	2448	0001438	2448		15	AI  	12
2014June3 	2448	0001438	2448		2	DEM 	225
2014June3 	2448	0001438	2448		23	GRN 	0
2014June3 	2448	0001438	2448		27	LIB 	1
2014June3 	2448	0001438	2448		0	NP  	150
2014June3 	2448	0001438	2448		21	PF  	1
2014June3 	2448	0001438	2448		3	REP 	123
2014June3 	2449	0001439	2449		59	AE  	0
2014June3 	2449	0001439	2449		15	AI  	17
2014June3 	2449	0001439	2449		2	DEM 	391
2014June3 	2449	0001439	2449		23	GRN 	3
2014June3 	2449	0001439	2449		27	LIB 	7
2014June3 	2449	0001439	2449		0	NP  	269
2014June3 	2449	0001439	2449		21	PF  	2
2014June3 	2449	0001439	2449		3	REP 	95
2014June3 	2450	0001440	2450		59	AE  	0
2014June3 	2450	0001440	2450		15	AI  	5
2014June3 	2450	0001440	2450		2	DEM 	78
2014June3 	2450	0001440	2450		23	GRN 	0
2014June3 	2450	0001440	2450		27	LIB 	1
2014June3 	2450	0001440	2450		0	NP  	36
2014June3 	2450	0001440	2450		21	PF  	0
2014June3 	2450	0001440	2450		3	REP 	27
2014June3 	2451	0001441	2451		59	AE  	0
2014June3 	2451	0001441	2451		15	AI  	0
2014June3 	2451	0001441	2451		2	DEM 	41
2014June3 	2451	0001441	2451		23	GRN 	0
2014June3 	2451	0001441	2451		27	LIB 	0
2014June3 	2451	0001441	2451		0	NP  	30
2014June3 	2451	0001441	2451		21	PF  	0
2014June3 	2451	0001441	2451		3	REP 	28
2014June3 	2452	0001442	2452		59	AE  	0
2014June3 	2452	0001442	2452		15	AI  	0
2014June3 	2452	0001442	2452		2	DEM 	0
2014June3 	2452	0001442	2452		23	GRN 	0
2014June3 	2452	0001442	2452		27	LIB 	0
2014June3 	2452	0001442	2452		0	NP  	0
2014June3 	2452	0001442	2452		21	PF  	0
2014June3 	2452	0001442	2452		3	REP 	1
2014June3 	2453	0001443	2453		59	AE  	0
2014June3 	2453	0001443	2453		15	AI  	3
2014June3 	2453	0001443	2453		2	DEM 	81
2014June3 	2453	0001443	2453		23	GRN 	0
2014June3 	2453	0001443	2453		27	LIB 	0
2014June3 	2453	0001443	2453		0	NP  	49
2014June3 	2453	0001443	2453		21	PF  	0
2014June3 	2453	0001443	2453		3	REP 	33
2014June3 	2454	0001444	2454		59	AE  	0
2014June3 	2454	0001444	2454		15	AI  	13
2014June3 	2454	0001444	2454		2	DEM 	278
2014June3 	2454	0001444	2454		23	GRN 	7
2014June3 	2454	0001444	2454		27	LIB 	6
2014June3 	2454	0001444	2454		0	NP  	234
2014June3 	2454	0001444	2454		21	PF  	5
2014June3 	2454	0001444	2454		3	REP 	133
2014June3 	2455	0001445	2455		59	AE  	0
2014June3 	2455	0001445	2455		15	AI  	6
2014June3 	2455	0001445	2455		2	DEM 	175
2014June3 	2455	0001445	2455		23	GRN 	0
2014June3 	2455	0001445	2455		27	LIB 	1
2014June3 	2455	0001445	2455		0	NP  	118
2014June3 	2455	0001445	2455		21	PF  	1
2014June3 	2455	0001445	2455		3	REP 	101
2014June3 	2456	0001446	2456		59	AE  	0
2014June3 	2456	0001446	2456		15	AI  	13
2014June3 	2456	0001446	2456		2	DEM 	277
2014June3 	2456	0001446	2456		23	GRN 	3
2014June3 	2456	0001446	2456		27	LIB 	0
2014June3 	2456	0001446	2456		0	NP  	206
2014June3 	2456	0001446	2456		21	PF  	0
2014June3 	2456	0001446	2456		3	REP 	160
2014June3 	2457	0001447	2457		59	AE  	0
2014June3 	2457	0001447	2457		15	AI  	12
2014June3 	2457	0001447	2457		2	DEM 	357
2014June3 	2457	0001447	2457		23	GRN 	4
2014June3 	2457	0001447	2457		27	LIB 	2
2014June3 	2457	0001447	2457		0	NP  	236
2014June3 	2457	0001447	2457		21	PF  	4
2014June3 	2457	0001447	2457		3	REP 	122
2014June3 	2458	0001448	2458		59	AE  	0
2014June3 	2458	0001448	2458		15	AI  	17
2014June3 	2458	0001448	2458		2	DEM 	288
2014June3 	2458	0001448	2458		23	GRN 	1
2014June3 	2458	0001448	2458		27	LIB 	3
2014June3 	2458	0001448	2458		0	NP  	210
2014June3 	2458	0001448	2458		21	PF  	0
2014June3 	2458	0001448	2458		3	REP 	133
2014June3 	2459	0001449	2459		59	AE  	0
2014June3 	2459	0001449	2459		15	AI  	15
2014June3 	2459	0001449	2459		2	DEM 	372
2014June3 	2459	0001449	2459		23	GRN 	1
2014June3 	2459	0001449	2459		27	LIB 	5
2014June3 	2459	0001449	2459		0	NP  	267
2014June3 	2459	0001449	2459		21	PF  	2
2014June3 	2459	0001449	2459		3	REP 	175
2014June3 	2460	0001450	2460		59	AE  	0
2014June3 	2460	0001450	2460		15	AI  	20
2014June3 	2460	0001450	2460		2	DEM 	374
2014June3 	2460	0001450	2460		23	GRN 	3
2014June3 	2460	0001450	2460		27	LIB 	2
2014June3 	2460	0001450	2460		0	NP  	303
2014June3 	2460	0001450	2460		21	PF  	3
2014June3 	2460	0001450	2460		3	REP 	208
2014June3 	2461	0001451	2461		59	AE  	0
2014June3 	2461	0001451	2461		15	AI  	14
2014June3 	2461	0001451	2461		2	DEM 	347
2014June3 	2461	0001451	2461		23	GRN 	1
2014June3 	2461	0001451	2461		27	LIB 	6
2014June3 	2461	0001451	2461		0	NP  	229
2014June3 	2461	0001451	2461		21	PF  	4
2014June3 	2461	0001451	2461		3	REP 	154
2014June3 	2462	0001452	2462		59	AE  	0
2014June3 	2462	0001452	2462		15	AI  	6
2014June3 	2462	0001452	2462		2	DEM 	141
2014June3 	2462	0001452	2462		23	GRN 	1
2014June3 	2462	0001452	2462		27	LIB 	2
2014June3 	2462	0001452	2462		0	NP  	114
2014June3 	2462	0001452	2462		21	PF  	2
2014June3 	2462	0001452	2462		3	REP 	48
2014June3 	2463	0001453	2463		59	AE  	0
2014June3 	2463	0001453	2463		15	AI  	16
2014June3 	2463	0001453	2463		2	DEM 	331
2014June3 	2463	0001453	2463		23	GRN 	3
2014June3 	2463	0001453	2463		27	LIB 	3
2014June3 	2463	0001453	2463		0	NP  	221
2014June3 	2463	0001453	2463		21	PF  	2
2014June3 	2463	0001453	2463		3	REP 	156
2014June3 	2464	0001454	2464		59	AE  	0
2014June3 	2464	0001454	2464		15	AI  	3
2014June3 	2464	0001454	2464		2	DEM 	57
2014June3 	2464	0001454	2464		23	GRN 	0
2014June3 	2464	0001454	2464		27	LIB 	0
2014June3 	2464	0001454	2464		0	NP  	44
2014June3 	2464	0001454	2464		21	PF  	1
2014June3 	2464	0001454	2464		3	REP 	22
2014June3 	2465	0001455	2465		59	AE  	0
2014June3 	2465	0001455	2465		15	AI  	15
2014June3 	2465	0001455	2465		2	DEM 	312
2014June3 	2465	0001455	2465		23	GRN 	2
2014June3 	2465	0001455	2465		27	LIB 	5
2014June3 	2465	0001455	2465		0	NP  	246
2014June3 	2465	0001455	2465		21	PF  	1
2014June3 	2465	0001455	2465		3	REP 	139
2014June3 	2466	0001456	2466		59	AE  	0
2014June3 	2466	0001456	2466		15	AI  	13
2014June3 	2466	0001456	2466		2	DEM 	210
2014June3 	2466	0001456	2466		23	GRN 	4
2014June3 	2466	0001456	2466		27	LIB 	3
2014June3 	2466	0001456	2466		0	NP  	169
2014June3 	2466	0001456	2466		21	PF  	1
2014June3 	2466	0001456	2466		3	REP 	83
2014June3 	2467	0001457	2467		59	AE  	0
2014June3 	2467	0001457	2467		15	AI  	14
2014June3 	2467	0001457	2467		2	DEM 	245
2014June3 	2467	0001457	2467		23	GRN 	3
2014June3 	2467	0001457	2467		27	LIB 	5
2014June3 	2467	0001457	2467		0	NP  	197
2014June3 	2467	0001457	2467		21	PF  	0
2014June3 	2467	0001457	2467		3	REP 	139
2014June3 	2468	0001458	2468		59	AE  	0
2014June3 	2468	0001458	2468		15	AI  	14
2014June3 	2468	0001458	2468		2	DEM 	261
2014June3 	2468	0001458	2468		23	GRN 	4
2014June3 	2468	0001458	2468		27	LIB 	4
2014June3 	2468	0001458	2468		0	NP  	173
2014June3 	2468	0001458	2468		21	PF  	2
2014June3 	2468	0001458	2468		3	REP 	149
2014June3 	2469	0001459	2469		59	AE  	0
2014June3 	2469	0001459	2469		15	AI  	0
2014June3 	2469	0001459	2469		2	DEM 	0
2014June3 	2469	0001459	2469		23	GRN 	0
2014June3 	2469	0001459	2469		27	LIB 	0
2014June3 	2469	0001459	2469		0	NP  	0
2014June3 	2469	0001459	2469		21	PF  	0
2014June3 	2469	0001459	2469		3	REP 	1
2014June3 	2470	0001460	2470		59	AE  	0
2014June3 	2470	0001460	2470		15	AI  	0
2014June3 	2470	0001460	2470		2	DEM 	1
2014June3 	2470	0001460	2470		23	GRN 	0
2014June3 	2470	0001460	2470		27	LIB 	0
2014June3 	2470	0001460	2470		0	NP  	0
2014June3 	2470	0001460	2470		21	PF  	0
2014June3 	2470	0001460	2470		3	REP 	0
2014June3 	2471	0001461	2471		59	AE  	0
2014June3 	2471	0001461	2471		15	AI  	13
2014June3 	2471	0001461	2471		2	DEM 	207
2014June3 	2471	0001461	2471		23	GRN 	2
2014June3 	2471	0001461	2471		27	LIB 	5
2014June3 	2471	0001461	2471		0	NP  	204
2014June3 	2471	0001461	2471		21	PF  	2
2014June3 	2471	0001461	2471		3	REP 	106
2014June3 	2472	0001462	2472		59	AE  	0
2014June3 	2472	0001462	2472		15	AI  	1
2014June3 	2472	0001462	2472		2	DEM 	6
2014June3 	2472	0001462	2472		23	GRN 	0
2014June3 	2472	0001462	2472		27	LIB 	0
2014June3 	2472	0001462	2472		0	NP  	7
2014June3 	2472	0001462	2472		21	PF  	0
2014June3 	2472	0001462	2472		3	REP 	4
2014June3 	2473	0001463	2473		59	AE  	0
2014June3 	2473	0001463	2473		15	AI  	0
2014June3 	2473	0001463	2473		2	DEM 	0
2014June3 	2473	0001463	2473		23	GRN 	0
2014June3 	2473	0001463	2473		27	LIB 	0
2014June3 	2473	0001463	2473		0	NP  	2
