sElectionAbbr	lPctPorHndl	lPrecinctHndl	sPrecinctID	sPrecinctPortion	szPrecinctName	iBalType	sAbsenteePrecinctID	szAbsenteePrecinctName	iMailBallotPrecinct	sVotingPrecinctID	szVotingPrecinctName
2014June3 		2814	0001818		PCT 1818	37	8001798	PCT 1798  S/V	0	0001798	PCT 1798  S/V
2014June3 		2815	0001819		PCT 1819	37	8001789	PCT 1789  S/V	0	0001789	PCT 1789  S/V
2014June3 		2816	0001820		PCT 1820	37	8001820	PCT 1820  P/S/V	0	0001820	PCT 1820  P/S/V
2014June3 		2817	0001821		PCT 1821	37	8001821	PCT 1821  P/S/V	0	0001821	PCT 1821  P/S/V
2014June3 		2818	0001822		PCT 1822	37	8001822	PCT 1822  C/H/P/V	0	0001822	PCT 1822  C/H/P/V
2014June3 		2819	0001823		PCT 1823	37	8001823	PCT 1823  C/P/S/V	0	0001823	PCT 1823  C/P/S/V
2014June3 		2820	0001824		PCT 1824	37	8001824	PCT 1824  C/P/S/V	0	0001824	PCT 1824  C/P/S/V
2014June3 		2821	0001825		PCT 1825	37	8001798	PCT 1798  S/V	0	0001798	PCT 1798  S/V
2014June3 		2822	0001826		PCT 1826	37	8001826	PCT 1826  H/P/S/2V	0	0001826	PCT 1826  H/P/S/2V
2014June3 		2823	0001827		PCT 1827	37	8001827	PCT 1827  H/P/S/V	0	0001827	PCT 1827  H/P/S/V
2014June3 		2824	0001828		PCT 1828	37	8001828	PCT 1828  C/H/S/V	0	0001828	PCT 1828  C/H/S/V
2014June3 		2825	0001829		PCT 1829	37	8001829	PCT 1829  H/P/S/V	0	0001829	PCT 1829  H/P/S/V
2014June3 		2826	0001830		PCT 1830	37	8001830	PCT 1830  C/H/P/S/V	0	0001830	PCT 1830  C/H/P/S/V
2014June3 		2827	0001831		PCT 1831	37	8001831	PCT 1831  C/H/P/S/V	0	0001831	PCT 1831  C/H/P/S/V
2014June3 		2828	0001832		PCT 1832	37	8001832	PCT 1832  C/P/S/V	0	0001832	PCT 1832  C/P/S/V
2014June3 		2829	0001833		PCT 1833	37	8001788	PCT 1788  C/H/S/V	0	0001788	PCT 1788  C/H/S/V
2014June3 		2830	0001834		PCT 1834	37	8001834	PCT 1834  C/S/V	0	0001834	PCT 1834  C/S/V
2014June3 		2831	0001835		PCT 1835	37	8001835	PCT 1835  C/H/V	0	0001835	PCT 1835  C/H/V
2014June3 		2832	0001836		PCT 1836	37	8001836	PCT 1836  C/S/V	0	0001836	PCT 1836  C/S/V
2014June3 		2833	0001837		PCT 1837	37	8001786	PCT 1786  C/S/V	0	0001786	PCT 1786  C/S/V
2014June3 		2834	0001838		PCT 1838	37	8001786	PCT 1786  C/S/V	0	0001786	PCT 1786  C/S/V
2014June3 		2835	0001839		PCT 1839	37	8001836	PCT 1836  C/S/V	0	0001836	PCT 1836  C/S/V
2014June3 		2836	0001840		PCT 1840	37	8001840	PCT 1840  C/S/V	0	0001840	PCT 1840  C/S/V
2014June3 		2837	0001841		PCT 1841	37	8001841	PCT 1841  C/S/V	0	0001841	PCT 1841  C/S/V
2014June3 		2838	0001842		PCT 1842	37	8001842	PCT 1842  P/S/V	0	0001842	PCT 1842  P/S/V
2014June3 		2839	0001843		PCT 1843	37	8001843	PCT 1843  C/P/S/V	0	0001843	PCT 1843  C/P/S/V
2014June3 		2840	0001844		PCT 1844	37	8001844	PCT 1844  C/P/S/V	0	0001844	PCT 1844  C/P/S/V
2014June3 		2841	0001845		PCT 1845	38	8001845	PCT 1845  C/P/S/V	0	0001845	PCT 1845  C/P/S/V
2014June3 		2842	0001846		PCT 1846	38	8001846	PCT 1846  C/P/S/V	0	0001846	PCT 1846  C/P/S/V
2014June3 		2843	0001847		PCT 1847	37	8001847	PCT 1847  P/S/V	0	0001847	PCT 1847  P/S/V
2014June3 		2844	0001848		PCT 1848	37	8001848	PCT 1848  P/S/V	0	0001848	PCT 1848  P/S/V
2014June3 		2845	0001849		PCT 1849	37	8001849	PCT 1849  P/S/V	0	0001849	PCT 1849  P/S/V
2014June3 		2846	0001850		PCT 1850	38	8001850	PCT 1850  C/P/S/2V	0	0001850	PCT 1850  C/P/S/2V
2014June3 		2847	0001851		PCT 1851	38	8001850	PCT 1850  C/P/S/2V	0	0001850	PCT 1850  C/P/S/2V
2014June3 		2848	0001852		PCT 1852	38	8001775	PCT 1775  C/P/S/V	0	0001775	PCT 1775  C/P/S/V
2014June3 		2849	0001853		PCT 1853	15	8001853	PCT 1853  P/S/V	0	0001853	PCT 1853  P/S/V
2014June3 		2850	0001854		PCT 1854	15	8001853	PCT 1853  P/S/V	0	0001853	PCT 1853  P/S/V
2014June3 		2851	0001855		PCT 1855	15	8001853	PCT 1853  P/S/V	0	0001853	PCT 1853  P/S/V
2014June3 		2852	0001856		PCT 1856	15	8001853	PCT 1853  P/S/V	0	0001853	PCT 1853  P/S/V
2014June3 		2853	0001857		PCT 1857	15	8001857	PCT 1857  P/S/V	0	0001857	PCT 1857  P/S/V
2014June3 		2854	0001858		PCT 1858	15	8001785	PCT 1785  C/P/S/V	0	0001785	PCT 1785  C/P/S/V
2014June3 		2855	0001859		PCT 1859	15	8001859	PCT 1859  S/V	0	0001859	PCT 1859  S/V
2014June3 		2856	0001860		PCT 1860	15	8001859	PCT 1859  S/V	0	0001859	PCT 1859  S/V
2014June3 		2857	0001861		PCT 1861	15	8001861	PCT 1861  S/V	0	0001861	PCT 1861  S/V
2014June3 		2858	0001862		PCT 1862	15	8001276	PCT 1276  S/V	0	0001276	PCT 1276  S/V
2014June3 		2859	0001863		PCT 1863	15	8001863	PCT 1863  S/V	0	0001863	PCT 1863  S/V
2014June3 		2860	0001864		PCT 1864	8	8001780	PCT 1780  C/S/V	0	0001780	PCT 1780  C/S/V
2014June3 		2861	0001865		PCT 1865	8	8001782	PCT 1782  C/S/V	0	0001782	PCT 1782  C/S/V
2014June3 		2862	0001866		PCT 1866	8	8001866	PCT 1866  P/S/V	0	0001866	PCT 1866  P/S/V
2014June3 		2863	0001867		PCT 1867	36	8001867	PCT 1867  P/S/V	0	0001867	PCT 1867  P/S/V
2014June3 		2864	0001868		PCT 1868	15	8001853	PCT 1853  P/S/V	0	0001853	PCT 1853  P/S/V
2014June3 		2865	0001869		PCT 1869	37	8001869	PCT 1869  C/H/P/S/V	0	0001869	PCT 1869  C/H/P/S/V
2014June3 		2866	0001870		PCT 1870	37	8001870	PCT 1870  H/P/S/V	0	0001870	PCT 1870  H/P/S/V
2014June3 		2867	0001871		PCT 1871	37	8001871	PCT 1871  C/H/P/S/V	0	0001871	PCT 1871  C/H/P/S/V
2014June3 		2868	0001872		PCT 1872	37	8001872	PCT 1872  C/P/S/V	0	0001872	PCT 1872  C/P/S/V
2014June3 		2869	0001873		PCT 1873	37	8001799	PCT 1799  C/S/V	0	0001799	PCT 1799  C/S/V
2014June3 		2870	0001874		PCT 1874	37	8001832	PCT 1832  C/P/S/V	0	0001832	PCT 1832  C/P/S/V
2014June3 		2871	0001875		PCT 1875	36	8001812	PCT 1812  S/V	0	0001812	PCT 1812  S/V
2014June3 		2872	0001876		PCT 1876	15	8001876	PCT 1876  P/S/V	0	0001876	PCT 1876  P/S/V
2014June3 		2873	0001877		PCT 1877	15	8001876	PCT 1876  P/S/V	0	0001876	PCT 1876  P/S/V
2014June3 		2874	0001878		PCT 1878	37	8001781	PCT 1781  C/S/V	0	0001781	PCT 1781  C/S/V
2014June3 		2875	0001879		PCT 1879	8	8001780	PCT 1780  C/S/V	0	0001780	PCT 1780  C/S/V
2014June3 		2876	0001880		PCT 1880	15	8001863	PCT 1863  S/V	0	0001863	PCT 1863  S/V
2014June3 		2877	0001881		PCT 1881	37	8001881	PCT 1881  P/S/V	0	0001881	PCT 1881  P/S/V
2014June3 		2878	0001882		PCT 1882	37	8001793	PCT 1793  V	0	0001793	PCT 1793  V
2014June3 		2879	0001883		PCT 1883	8	8001782	PCT 1782  C/S/V	0	0001782	PCT 1782  C/S/V
2014June3 		2880	0001884		PCT 1884	36	8001795	PCT MAIL 1795	1	0001795	PCT MAIL 1795
2014June3 		2881	0001885		PCT 1885	37	8001836	PCT 1836  C/S/V	0	0001836	PCT 1836  C/S/V
2014June3 		2882	0001886		PCT 1886	8	8001866	PCT 1866  P/S/V	0	0001866	PCT 1866  P/S/V
2014June3 		2883	0001887		PCT 1887	37	8001887	PCT 1887  C/H/P/V	0	0001887	PCT 1887  C/H/P/V
2014June3 		2884	0001888		PCT 1888	37	8001822	PCT 1822  C/H/P/V	0	0001822	PCT 1822  C/H/P/V
2014June3 		2885	0001889		PCT 1889	39	8001817	PCT 1817  C/P/S/V	0	0001817	PCT 1817  C/P/S/V
2014June3 		2886	0001890		PCT 1890	8	8001784	PCT 1784  S/V	0	0001784	PCT 1784  S/V
2014June3 		2887	0001891		PCT 1891	15	8001534	PCT 1534  P/2S/V	0	0001534	PCT 1534  P/2S/V
2014June3 		2888	0001892		PCT 1892	39	8001553	PCT 1553  C/P/S/V	0	0001553	PCT 1553  C/P/S/V
2014June3 		2889	0001893		PCT 1893	39	8001817	PCT 1817  C/P/S/V	0	0001817	PCT 1817  C/P/S/V
2014June3 		2890	0001894		PCT 1894	15	8001526	PCT 1526  C/P/S/V	0	0001526	PCT 1526  C/P/S/V
2014June3 		2891	0001895		PCT 1895	15	8001526	PCT 1526  C/P/S/V	0	0001526	PCT 1526  C/P/S/V
2014June3 		2892	0001896		PCT 1896	36	8001812	PCT 1812  S/V	0	0001812	PCT 1812  S/V
2014June3 		2893	0001897		PCT 1897	37	8001897	PCT 1897  S/V	0	0001897	PCT 1897  S/V
2014June3 		2894	0001898		PCT 1898	37	8001790	PCT 1790  C/H/V	0	0001790	PCT 1790  C/H/V
2014June3 		4154	0001899		PCT 1899	37	8001799	PCT 1799  C/S/V	0	0001799	PCT 1799  C/S/V
2014June3 		4152	0001900		PCT 1900	15	8001739	PCT 1739  S/V	0	0001739	PCT 1739  S/V
2014June3 		2896	0001901		PCT 1901	47	8001901	PCT 1901  C/S	0	0001901	PCT 1901  C/S
2014June3 		2897	0001902		PCT 1902	47	8001902	PCT 1902  S	0	0001902	PCT 1902  S
2014June3 		2898	0001903		PCT 1903	47	8001903	PCT 1903  S	0	0001903	PCT 1903  S
2014June3 		2899	0001904		PCT 1904	47	8001904	PCT 1904  S	0	0001904	PCT 1904  S
2014June3 		2900	0001905		PCT 1905	47	8001904	PCT 1904  S	0	0001904	PCT 1904  S
2014June3 		2901	0001906		PCT 1906	47	8001903	PCT 1903  S	0	0001903	PCT 1903  S
2014June3 		2902	0001907		PCT 1907	47	8001907	PCT 1907  S	0	0001907	PCT 1907  S
2014June3 		2903	0001908		PCT 1908	47	8001907	PCT 1907  S	0	0001907	PCT 1907  S
2014June3 		2904	0001909		PCT 1909	47	8001909	PCT 1909  S	0	0001909	PCT 1909  S
2014June3 		2905	0001910		PCT 1910	47	8001909	PCT 1909  S	0	0001909	PCT 1909  S
2014June3 		2906	0001911		PCT 1911	47	8001911	PCT 1911  S	0	0001911	PCT 1911  S
2014June3 		2907	0001912		PCT 1912	47	8001911	PCT 1911  S	0	0001911	PCT 1911  S
2014June3 		2908	0001913		PCT 1913	48	8001913	PCT 1913  S	0	0001913	PCT 1913  S
2014June3 		2909	0001914		PCT 1914	49	8001914	PCT 1914  S	0	0001914	PCT 1914  S
2014June3 		2910	0001915		PCT 1915	48	8001913	PCT 1913  S	0	0001913	PCT 1913  S
2014June3 		2911	0001916		PCT 1916	48	8001916	PCT 1916  S	0	0001916	PCT 1916  S
2014June3 		2912	0001917		PCT 1917	49	8001914	PCT 1914  S	0	0001914	PCT 1914  S
2014June3 		2913	0001918		PCT 1918	48	8001918	PCT 1918  S	0	0001918	PCT 1918  S
2014June3 		2914	0001919		PCT 1919	48	8001919	PCT 1919  S	0	0001919	PCT 1919  S
2014June3 		2915	0001920		PCT 1920	49	8001920	PCT 1920  S	0	0001920	PCT 1920  S
2014June3 		2916	0001921		PCT 1921	48	8001921	PCT 1921	0	0001921	PCT 1921
2014June3 		2917	0001922		PCT 1922	48	8001921	PCT 1921	0	0001921	PCT 1921
2014June3 		2918	0001923		PCT 1923	48	8001923	PCT 1923  S	0	0001923	PCT 1923  S
2014June3 		2919	0001924		PCT 1924	48	8001923	PCT 1923  S	0	0001923	PCT 1923  S
2014June3 		2920	0001925		PCT 1925	48	8001925	PCT 1925  S	0	0001925	PCT 1925  S
2014June3 		2921	0001926		PCT 1926	48	8001925	PCT 1925  S	0	0001925	PCT 1925  S
2014June3 		2922	0001927		PCT 1927	49	8001927	PCT 1927  C/S	0	0001927	PCT 1927  C/S
2014June3 		2923	0001928		PCT 1928	49	8001928	PCT 1928  S	0	0001928	PCT 1928  S
2014June3 		2924	0001929		PCT 1929	49	8001927	PCT 1927  C/S	0	0001927	PCT 1927  C/S
2014June3 		2925	0001930		PCT 1930	49	8001930	PCT 1930  S	0	0001930	PCT 1930  S
2014June3 		2926	0001931		PCT 1931	49	8001928	PCT 1928  S	0	0001928	PCT 1928  S
2014June3 		2927	0001932		PCT 1932	49	8001932	PCT 1932  S	0	0001932	PCT 1932  S
2014June3 		2928	0001933		PCT 1933	49	8001932	PCT 1932  S	0	0001932	PCT 1932  S
2014June3 		2929	0001934		PCT 1934	49	8001934	PCT 1934	0	0001934	PCT 1934
2014June3 		2930	0001935		PCT 1935	49	8001934	PCT 1934	0	0001934	PCT 1934
2014June3 		2931	0001936		PCT 1936	50	8001936	PCT MAIL 1936	1	0001936	PCT MAIL 1936
2014June3 		2932	0001937		PCT 1937	43	8001937	PCT 1937	0	0001937	PCT 1937
2014June3 		2933	0001938		PCT 1938	43	8001938	PCT 1938  S	0	0001938	PCT 1938  S
2014June3 		2934	0001939		PCT 1939	49	8001939	PCT 1939  S	0	0001939	PCT 1939  S
2014June3 		2935	0001940		PCT 1940	49	8001939	PCT 1939  S	0	0001939	PCT 1939  S
2014June3 		2936	0001941		PCT 1941	49	8001941	PCT 1941  S	0	0001941	PCT 1941  S
2014June3 		2937	0001942		PCT 1942	50	8001942	PCT 1942  H/S/V	0	0001942	PCT 1942  H/S/V
2014June3 		2938	0001943		PCT 1943	50	8001942	PCT 1942  H/S/V	0	0001942	PCT 1942  H/S/V
2014June3 		2939	0001944		PCT 1944	1	8001944	PCT 1944  S	0	0001944	PCT 1944  S
2014June3 		2940	0001945		PCT 1945	1	8001945	PCT 1945  C/S	0	0001945	PCT 1945  C/S
2014June3 		2941	0001946		PCT 1946	1	8001945	PCT 1945  C/S	0	0001945	PCT 1945  C/S
2014June3 		2942	0001947		PCT 1947	1	8001947	PCT 1947  S	0	0001947	PCT 1947  S
2014June3 		2943	0001948		PCT 1948	1	8001944	PCT 1944  S	0	0001944	PCT 1944  S
2014June3 		2944	0001949		PCT 1949	43	8001938	PCT 1938  S	0	0001938	PCT 1938  S
2014June3 		2945	0001950		PCT 1950	1	8001945	PCT 1945  C/S	0	0001945	PCT 1945  C/S
2014June3 		2946	0001951		PCT 1951	43	8001951	PCT 1951  S	0	0001951	PCT 1951  S
2014June3 		2947	0001952		PCT 1952	43	8001952	PCT 1952  S	0	0001952	PCT 1952  S
2014June3 		2948	0001953		PCT 1953	49	8001920	PCT 1920  S	0	0001920	PCT 1920  S
2014June3 		2949	0001954		PCT 1954	47	8001954	PCT 1954  S	0	0001954	PCT 1954  S
2014June3 		2950	0001955		PCT 1955	47	8001954	PCT 1954  S	0	0001954	PCT 1954  S
2014June3 		2951	0001956		PCT 1956	43	8001952	PCT 1952  S	0	0001952	PCT 1952  S
2014June3 		2952	0001957		PCT 1957	47	8001907	PCT 1907  S	0	0001907	PCT 1907  S
2014June3 		2953	0001958		PCT 1958	43	8001958	PCT 1958  S	0	0001958	PCT 1958  S
2014June3 		2954	0001959		PCT 1959	43	8001959	PCT 1959  S	0	0001959	PCT 1959  S
2014June3 		2955	0001960		PCT 1960	47	8001960	PCT 1960  C/S	0	0001960	PCT 1960  C/S
2014June3 		2956	0001961		PCT 1961	51	8001961	PCT 1961  C/S	0	0001961	PCT 1961  C/S
2014June3 		2957	0001962		PCT 1962	1	8001962	PCT 1962  S	0	0001962	PCT 1962  S
2014June3 		2958	0001963		PCT 1963	1	8001588	PCT 1588  C/S	0	0001588	PCT 1588  C/S
2014June3 		2959	0001964		PCT 1964	1	8001964	PCT 1964	0	0001964	PCT 1964
2014June3 		2960	0001965		PCT 1965	47	8001904	PCT 1904  S	0	0001904	PCT 1904  S
2014June3 		2961	0001966		PCT 1966	47	8001966	PCT 1966  C/S	0	0001966	PCT 1966  C/S
2014June3 		2962	0001967		PCT 1967	1	8001962	PCT 1962  S	0	0001962	PCT 1962  S
2014June3 		2963	0001968		PCT 1968	52	8001968	PCT MAIL 1968	1	0001968	PCT MAIL 1968
2014June3 		2964	0001969		PCT 1969	49	8001914	PCT 1914  S	0	0001914	PCT 1914  S
2014June3 		2965	0001970		PCT 1970	48	8001923	PCT 1923  S	0	0001923	PCT 1923  S
2014June3 		2966	0001971		PCT 1971	49	8001930	PCT 1930  S	0	0001930	PCT 1930  S
2014June3 		2967	0001972		PCT 1972	50	8001942	PCT 1942  H/S/V	0	0001942	PCT 1942  H/S/V
2014June3 		2968	0001973		PCT 1973	47	8001902	PCT 1902  S	0	0001902	PCT 1902  S
2014June3 		2969	0001974		PCT 1974	43	8001937	PCT 1937	0	0001937	PCT 1937
2014June3 		2970	0001975		PCT 1975	1	8001944	PCT 1944  S	0	0001944	PCT 1944  S
2014June3 		2971	0001976		PCT 1976	47	8001901	PCT 1901  C/S	0	0001901	PCT 1901  C/S
2014June3 		2972	0001977		PCT 1977	46	8001757	PCT 1757  S/V	0	0001757	PCT 1757  S/V
2014June3 		2973	0001978		PCT 1978	24	8001978	PCT 1978  S	0	0001978	PCT 1978  S
2014June3 		2974	0001979		PCT 1979	8	8001784	PCT 1784  S/V	0	0001784	PCT 1784  S/V
2014June3 		2975	0001980		PCT 1980	8	8001784	PCT 1784  S/V	0	0001784	PCT 1784  S/V
2014June3 		2976	0001981		PCT 1981	15	8001863	PCT 1863  S/V	0	0001863	PCT 1863  S/V
2014June3 		2977	0001982		PCT 1982	37	8001797	PCT 1797  C/P/S/V	0	0001797	PCT 1797  C/P/S/V
2014June3 		2978	0001983		PCT 1983	37	8001871	PCT 1871  C/H/P/S/V	0	0001871	PCT 1871  C/H/P/S/V
2014June3 		2979	0001984		PCT 1984	37	8001790	PCT 1790  C/H/V	0	0001790	PCT 1790  C/H/V
2014June3 		2980	0001985		PCT 1985	46	8001757	PCT 1757  S/V	0	0001757	PCT 1757  S/V
2014June3 		2981	0001986		PCT 1986	15	8001678	PCT 1678  S/V	0	0001678	PCT 1678  S/V
2014June3 		2982	0001987		PCT 1987	15	8001739	PCT 1739  S/V	0	0001739	PCT 1739  S/V
2014June3 		2983	0001988		PCT 1988	24	8001600	PCT 1600  C/S	0	0001600	PCT 1600  C/S
2014June3 		4089	0001989		PCT 1989	37	8001844	PCT 1844  C/P/S/V	0	0001844	PCT 1844  C/P/S/V
2014June3 		4100	0001990		PCT 1990	20	8001666	PCT 1666  S	0	0001666	PCT 1666  S
2014June3 		4088	0001991		PCT 1991	15	8001991	PCT 1991  C/S/V	0	0001991	PCT 1991  C/S/V
2014June3 		4087	0001992		PCT 1992	47	8001911	PCT 1911  S	0	0001911	PCT 1911  S
2014June3 		4104	0001993		PCT 1993	5	8001993	PCT MAIL 1993	1	0001993	PCT MAIL 1993
2014June3 		4107	0001994		PCT 1994	6	8001994	PCT 1994  H/S/V	0	0001994	PCT 1994  H/S/V
2014June3 		4108	0001995		PCT 1995	53	8001995	PCT MAIL 1995	1	0001995	PCT MAIL 1995
2014June3 		4106	0001996		PCT 1996	54	8001996	PCT MAIL 1996	1	0001996	PCT MAIL 1996
2014June3 		4103	0001997		PCT 1997	5	8001055	PCT 1055  C/S	0	0001055	PCT 1055  C/S
2014June3 		4086	0001998		PCT 1998	10	8001610	PCT 1610  C/S	0	0001610	PCT 1610  C/S
2014June3 		4102	0001999		PCT 1999	5	8001999	PCT MAIL 1999	1	0001999	PCT MAIL 1999
2014June3 		2984	0002001		PCT 2001	55	8002001	PCT MAIL 2001	1	0002001	PCT MAIL 2001
2014June3 		2985	0002002		PCT 2002	56	8002002	PCT 2002  J/K/S	0	0002002	PCT 2002  J/K/S
2014June3 		2986	0002003		PCT 2003	56	8002002	PCT 2002  J/K/S	0	0002002	PCT 2002  J/K/S
2014June3 		2987	0002004		PCT 2004	56	8002004	PCT 2004  J/K	0	0002004	PCT 2004  J/K
2014June3 		2988	0002005		PCT 2005	56	8002005	PCT 2005	0	0002005	PCT 2005
2014June3 		2989	0002006		PCT 2006	56	8002006	PCT 2006  C/S	0	0002006	PCT 2006  C/S
2014June3 		2990	0002007		PCT 2007	56	8002005	PCT 2005	0	0002005	PCT 2005
2014June3 		2991	0002009		PCT 2009	56	8002009	PCT 2009	0	0002009	PCT 2009
2014June3 		2992	0002010		PCT 2010	56	8002010	PCT 2010  C/S	0	0002010	PCT 2010  C/S
2014June3 		2993	0002012		PCT 2012	56	8002006	PCT 2006  C/S	0	0002006	PCT 2006  C/S
2014June3 		2994	0002013		PCT 2013	56	8002013	PCT MAIL 2013	1	0002013	PCT MAIL 2013
2014June3 		2995	0002014		PCT 2014	56	8002014	PCT 2014  C/S	0	0002014	PCT 2014  C/S
2014June3 		2996	0002015		PCT 2015	56	8002006	PCT 2006  C/S	0	0002006	PCT 2006  C/S
2014June3 		2997	0002017		PCT 2017	56	8002017	PCT 2017  C	0	0002017	PCT 2017  C
2014June3 		2998	0002018		PCT 2018	56	8002013	PCT MAIL 2013	1	0002013	PCT MAIL 2013
2014June3 		2999	0002019		PCT 2019	56	8002019	PCT 2019  C	0	0002019	PCT 2019  C
2014June3 		3000	0002020		PCT 2020	56	8002017	PCT 2017  C	0	0002017	PCT 2017  C
2014June3 		3001	0002022		PCT 2022	56	8002022	PCT MAIL 2022	1	0002022	PCT MAIL 2022
2014June3 		3002	0002024		PCT 2024	56	8002004	PCT 2004  J/K	0	0002004	PCT 2004  J/K
2014June3 		3003	0002025		PCT 2025	56	8002025	PCT 2025  C	0	0002025	PCT 2025  C
2014June3 		3004	0002026		PCT 2026	56	8002026	PCT 2026  C	0	0002026	PCT 2026  C
2014June3 		3005	0002028		PCT 2028	56	8002028	PCT 2028  C	0	0002028	PCT 2028  C
2014June3 		3006	0002034		PCT 2034	56	8002034	PCT 2034  C	0	0002034	PCT 2034  C
2014June3 		3007	0002038		PCT 2038	56	8002038	PCT 2038  C	0	0002038	PCT 2038  C
2014June3 		3008	0002043		PCT 2043	56	8002043	PCT 2043  C/S	0	0002043	PCT 2043  C/S
2014June3 		3009	0002046		PCT 2046	56	8002046	PCT 2046  C/S	0	0002046	PCT 2046  C/S
2014June3 		3010	0002047		PCT 2047	56	8002046	PCT 2046  C/S	0	0002046	PCT 2046  C/S
2014June3 		3011	0002048		PCT 2048	56	8002043	PCT 2043  C/S	0	0002043	PCT 2043  C/S
2014June3 		3012	0002049		PCT 2049	56	8002049	PCT 2049  S	0	0002049	PCT 2049  S
2014June3 		3013	0002053		PCT 2053	56	8002053	PCT 2053  C/S	0	0002053	PCT 2053  C/S
2014June3 		3014	0002056		PCT 2056	56	8002056	PCT 2056  C/S	0	0002056	PCT 2056  C/S
2014June3 		3015	0002057		PCT 2057	56	8002056	PCT 2056  C/S	0	0002056	PCT 2056  C/S
2014June3 		3016	0002061		PCT 2061	56	8002061	PCT 2061  C/S	0	0002061	PCT 2061  C/S
2014June3 		3017	0002062		PCT 2062	56	8002061	PCT 2061  C/S	0	0002061	PCT 2061  C/S
2014June3 		3018	0002065		PCT 2065	56	8002065	PCT 2065	0	0002065	PCT 2065
2014June3 		3019	0002068		PCT 2068	56	8002068	PCT 2068	0	0002068	PCT 2068
2014June3 		3020	0002069		PCT 2069	56	8002069	PCT 2069	0	0002069	PCT 2069
2014June3 		3021	0002075		PCT 2075	56	8002075	PCT 2075	0	0002075	PCT 2075
2014June3 		3022	0002076		PCT 2076	56	8002065	PCT 2065	0	0002065	PCT 2065
2014June3 		3023	0002078		PCT 2078	56	8002078	PCT 2078  C	0	0002078	PCT 2078  C
2014June3 		3024	0002081		PCT 2081	56	8002081	PCT 2081  C	0	0002081	PCT 2081  C
2014June3 		3025	0002086		PCT 2086	56	8002078	PCT 2078  C	0	0002078	PCT 2078  C
2014June3 		3026	0002090		PCT 2090	56	8002090	PCT 2090  C/S	0	0002090	PCT 2090  C/S
2014June3 		3027	0002096		PCT 2096	56	8002096	PCT 2096  C	0	0002096	PCT 2096  C
2014June3 		3028	0002098		PCT 2098	56	8002098	PCT 2098  C	0	0002098	PCT 2098  C
2014June3 		3029	0002101		PCT 2101	56	8002101	PCT 2101  C	0	0002101	PCT 2101  C
2014June3 		3030	0002102		PCT 2102	56	8002102	PCT 2102  C	0	0002102	PCT 2102  C
2014June3 		3031	0002103		PCT 2103	56	8002103	PCT 2103  C/S	0	0002103	PCT 2103  C/S
2014June3 		3032	0002107		PCT 2107	56	8002107	PCT 2107  C	0	0002107	PCT 2107  C
2014June3 		3033	0002108		PCT 2108	56	8002108	PCT 2108  C/S	0	0002108	PCT 2108  C/S
2014June3 		3034	0002110		PCT 2110	56	8002110	PCT 2110  C	0	0002110	PCT 2110  C
2014June3 		3035	0002112		PCT 2112	56	8002112	PCT 2112  C	0	0002112	PCT 2112  C
2014June3 		3036	0002113		PCT 2113	56	8002113	PCT 2113  C/S	0	0002113	PCT 2113  C/S
2014June3 		3037	0002115		PCT 2115	56	8002113	PCT 2113  C/S	0	0002113	PCT 2113  C/S
2014June3 		3038	0002117		PCT 2117	56	8002117	PCT 2117  C	0	0002117	PCT 2117  C
2014June3 		3039	0002118		PCT 2118	56	8002118	PCT 2118  C	0	0002118	PCT 2118  C
2014June3 		3040	0002119		PCT 2119	56	8002108	PCT 2108  C/S	0	0002108	PCT 2108  C/S
2014June3 		3041	0002120		PCT 2120	56	8002103	PCT 2103  C/S	0	0002103	PCT 2103  C/S
2014June3 		3042	0002122		PCT 2122	56	8002122	PCT 2122  C/S	0	0002122	PCT 2122  C/S
2014June3 		3043	0002123		PCT 2123	56	8002103	PCT 2103  C/S	0	0002103	PCT 2103  C/S
2014June3 		3044	0002124		PCT 2124	56	8002124	PCT MAIL 2124	1	0002124	PCT MAIL 2124
2014June3 		3045	0002125		PCT 2125	56	8002006	PCT 2006  C/S	0	0002006	PCT 2006  C/S
2014June3 		3046	0002126		PCT 2126	56	8002124	PCT MAIL 2124	1	0002124	PCT MAIL 2124
2014June3 		3047	0002127		PCT 2127	56	8002124	PCT MAIL 2124	1	0002124	PCT MAIL 2124
2014June3 		3048	0002128		PCT 2128	56	8002128	PCT MAIL 2128	1	0002128	PCT MAIL 2128
2014June3 		3049	0002129		PCT 2129	56	8002129	PCT 2129  C	0	0002129	PCT 2129  C
2014June3 		3050	0002130		PCT 2130	56	8002103	PCT 2103  C/S	0	0002103	PCT 2103  C/S
2014June3 		3051	0002142		PCT 2142	56	8002053	PCT 2053  C/S	0	0002053	PCT 2053  C/S
2014June3 		3052	0002144		PCT 2144	56	8002090	PCT 2090  C/S	0	0002090	PCT 2090  C/S
2014June3 		3053	0002301		PCT 2301	56	8002301	PCT 2301  C	0	0002301	PCT 2301  C
2014June3 		3054	0002305		PCT 2305	56	8002305	PCT 2305  C/S	0	0002305	PCT 2305  C/S
2014June3 		3055	0002306		PCT 2306	56	8002306	PCT 2306  C/J	0	0002306	PCT 2306  C/J
2014June3 		3056	0002308		PCT 2308	56	8002308	PCT 2308  C	0	0002308	PCT 2308  C
2014June3 		3057	0002309		PCT 2309	56	8002309	PCT 2309  C	0	0002309	PCT 2309  C
